"count";"taxontreedefid";"rank_";"taxon_full_name"
1;13;species;Huperzia mollicoma
1;13;species;Huperzia molongense
1;13;species;Huperzia molongensis
1;13;species;Huperzia myrsinites
1;13;species;Huperzia phlegmaria
1;13;species;Huperzia phylicifolia
1;13;species;Huperzia pithyoides
1;13;species;Huperzia polycarpos
1;13;species;Huperzia polydactyla
1;13;species;Huperzia polylepidetorum
1;13;species;Huperzia rosenstockiana
1;13;species;Huperzia rufescens
1;13;species;Huperzia sagasteguiana
1;13;species;Huperzia sarmentosa
1;13;species;Huperzia scabrida
1;13;species;Huperzia selago
1;13;species;Huperzia sellifolia
1;13;species;Huperzia squarrosa
1;13;species;Huperzia subulata
1;13;species;Huperzia talamancana
1;13;species;Huperzia talpiphila
1;13;species;Huperzia taxifolia
1;13;species;Huperzia tenuis
1;13;species;Huperzia tetragona
1;13;species;Huperzia transilla
1;13;species;Huperzia unguiculata
1;13;species;Huperzia urbanii
1;13;species;Huperzia villonacensis
1;13;species;Huperzia weberbaueri
1;13;species;Huperzia weddellii
1;13;species;Huperzia wilsonii
1;13;species;Hura
1;13;species;Hura crepitans
1;13;species;Hustad, A.N. Mill, Dentinger & P.F. Cannon
1;13;species;Hutch & Rauh
1;13;species;Hutch. &  Dalziel
1;13;species;Hutch. & Dalz.
1;13;species;Hutch. et Dalz.
1;13;species;Hutchinsia
1;13;species;Hutchinsia procumbens
1;13;species;hutchinsoniana
1;13;species;hutchinsonii
1;13;species;huthiana
1;13;species;huthianus
1;13;species;huxleyi
1;13;species;huynhia
1;13;species;hyacinthinus
1;13;species;Hyacinthoides italica
1;13;species;Hyacinthoides non-scripta
1;13;species;hyalinella
1;13;species;hyalinellus
1;13;species;hyalinum
1;13;species;hyalinus
1;13;species;hyalis
1;13;species;Hyalocalyx
1;13;species;Hyaloceras
1;13;species;hyalochlamys
1;13;species;Hyalocrotes
1;13;species;hyalodepas
1;13;species;hyalolaena
1;13;species;hyalolepis
1;13;species;Hyaloscyphaceae
1;13;species;hyaloseris
1;13;species;hyalosperma
1;13;species;hyalospora
1;13;species;Hyalosporus
1;13;species;hyalostoma
1;13;species;hyalotricha
1;13;species;hybanthus
1;13;species;Hybanthus attenuatus
1;13;species;Hybanthus attenvatus
1;13;species;Hybanthus enneaspermus
1;13;species;Hybanthus parviflorus
1;13;species;hybridella
1;13;species;hybridus Voss
1;13;species;Hydnaceae
1;13;species;Hydnaceae s.l.
1;13;species;Hydnobolites
1;13;species;Hydnocarpus borneensis
1;13;species;Hydnocarpus ilicifolia
1;13;species;Hydnocarpus ilicifolius
1;13;species;Hydnocarpus pinguis
1;13;species;Hydnocarpus saigonensis
1;13;species;Hydnocarpus sumatrana
1;13;species;Hydnocarpus woodii
1;13;species;Hydnomerulius
1;13;species;Hydnopolyporus
1;13;species;Hydnoporia
1;13;species;Hydnora abyssinica
1;13;species;Hydrabasidium
1;13;species;hydrangea
1;13;species;Hydrangea arborescens
1;13;species;Hydrangea asterolasia
1;13;species;Hydrangea bretschneiderii
1;13;species;Hydrangea chinensis
1;13;species;Hydrangea cinerea
1;13;species;Hydrangea davidi
1;13;species;Hydrangea heteromalla
1;13;species;Hydrangea hirta
1;13;species;Hydrangea involucrata
1;13;species;Hydrangea jelskii
1;13;species;Hydrangea longipes
1;13;species;Hydrangea luteo-venosa
1;13;species;Hydrangea paniculata
1;13;species;Hydrangea petiolaris
1;13;species;Hydrangea preslii
1;13;species;Hydrangea quercifolia
1;13;species;Hydrangea sikokiana
1;13;species;Hydrangea sprucei
1;13;species;Hydrangea strigosa
1;13;species;Hydrangea tarapotensis
1;13;species;Hydrangea umbellata
1;13;species;Hydrangea villosa
1;13;species;Hydrangea weberbaueri
1;13;species;Hydrangea xanthoneura
1;13;species;Hydrangea yunnanensis
1;13;species;hydrangeae
1;13;species;Hydrastidoideae
1;13;species;hydrastis
1;13;species;Hydriastele biakensis
1;13;species;Hydriastele brassii
1;13;species;Hydriastele cariosa
1;13;species;Hydriastele chaunostachys
1;13;species;Hydriastele costata
1;13;species;Hydriastele dransfieldii
1;13;species;Hydriastele longispatha 
1;13;species;Hydriastele microspadix
1;13;species;Hydriastele pinangoides
1;13;species;Hydriastele rhopalocarpa
1;13;species;Hydriastele valida
1;13;species;hydrobryum
1;13;species;Hydrobryum japonicum
1;13;species;Hydrocera triflora
1;13;species;hydrocharidis
1;13;species;Hydrocharis dubia
1;13;species;Hydrocharis morsus-ranae
1;13;species;Hydrochorea corymbosa
1;13;species;Hydrochorea gonggrijpii
1;13;species;Hydrochorea marginata
1;13;species;Hydrochotyle
1;13;species;Hydrochotyle javanica
1;13;species;Hydrocinaceae
1;13;species;Hydrocleys commersonii
1;13;species;Hydrocleys martii
1;13;species;Hydrocleys mattogrossensis
1;13;species;Hydrocleys nymphoides
1;13;species;Hydrocleys parviflora
1;13;species;Hydrocleys standleyi
1;13;species;hydrocotyle
1;13;species;Hydrocotyle acutifolia
1;13;species;Hydrocotyle alchemilloides
1;13;species;Hydrocotyle bonariensis
1;13;species;Hydrocotyle chiangdaoensis
1;13;species;Hydrocotyle hexagona
1;13;species;Hydrocotyle hirta
1;13;species;Hydrocotyle hitchcockii
1;13;species;Hydrocotyle hitchockii
1;13;species;Hydrocotyle humboldtiana
1;13;species;Hydrocotyle humboldtii
1;13;species;Hydrocotyle javanica
1;13;species;Hydrocotyle leucocephala
1;13;species;Hydrocotyle palmata
1;13;species;Hydrocotyle pusilla
1;13;species;Hydrocotyle ranunculoides
1;13;species;Hydrocotyle siamica
1;13;species;Hydrocotyle steyermarkii
1;13;species;Hydrocotyle tambalomaensis
1;13;species;Hydrocotyle umbellata
1;13;species;Hydrocotyle urbaniana
1;13;species;Hydrocotyle vulgaris
1;13;species;Hydrocotyle yanghuangensis
1;13;species;hydrocotylifolium
1;13;species;hydrodiscus
1;13;species;hydroidea
1;13;species;Hydrolea dichotoma
1;13;species;Hydrolea elatior
1;13;species;Hydrolea macrosepala
1;13;species;Hydrolea spinosa
1;13;species;hydrolips
1;13;species;hydropectis
1;13;species;Hydropeltoideae
1;13;species;Hydrophana
1;13;species;hydrophiloides
1;13;species;hydrophilum
1;13;species;hydrophilus
1;13;species;hydrophylla
1;13;species;hydrophylli
1;13;species;hydropiper
1;13;species;Hydropogon
1;13;species;Hydropogon fontinaloides
1;13;species;Hydropus cylindrosporus
1;13;species;Hydropus nigritus
1;13;species;hydrotriche
1;13;species;Hyeron.
1;13;species;Hyeronima alchorneoides
1;13;species;Hyeronima chocoensis
1;13;species;Hyeronima laxiflora
1;13;species;Hyeronima macrocarpa
1;13;species;Hyeronima oblonga
1;13;species;Hygrocybe
1;13;species;Hygrocybe conica
1;13;species;hygrocyboides
1;13;species;hygrohypnophila
1;13;species;Hygrohypnum
1;13;species;Hygrohypnum pelichucence
1;13;species;hygrometricus
1;13;species;Hygrophila auriculata
1;13;species;Hygrophila costata
1;13;species;Hygrophila guianensis
1;13;species;Hygrophila laevis
1;13;species;Hygrophila niokoloensis
1;13;species;Hygrophila odora
1;13;species;Hygrophila phlomoides
1;13;species;Hygrophila pusilla
1;13;species;Hygrophila senegalensis
1;13;species;Hygrophila tyttha
1;13;species;hygrophilum
1;13;species;hygrophilus
1;13;species;Hygroryza
1;13;species;Hygroryza aristata
1;13;species;hygrothermica
1;13;species;Hyl. ex Nordh.
1;13;species;hylaea
1;13;species;hylaeae
1;13;species;Hylaeanthe hexantha
1;13;species;Hylaeanthe panamensis
1;13;species;hylanderi
1;13;species;hylenaea
1;13;species;Hylenaea
1;13;species;Hylenaea comosa
1;13;species;Hylocarpa
1;13;species;Hylocereus
1;13;species;Hylocereus polyrhizus
1;13;species;Hylocomium
1;13;species;Hylocomium umbratum
1;13;species;Hylodesmum laxum
1;13;species;Hylodesmum leptopus
1;13;species;Hylodesmum repandum
1;13;species;hylomecon
1;13;species;hylotelephium
1;13;species;Hylotelephium spectabile
1;13;species;Hymenachne amplexicaulis
1;13;species;Hymenachne donacifolia
1;13;species;Hymenaea courbaril
1;13;species;Hymenaea oblongifolia
1;13;species;hymenandra
1;13;species;Hymeneliaceae
1;13;species;Hymeneliales
1;13;species;Hymenella
1;13;species;hymenidium
1;13;species;hymeniophila
1;13;species;Hymenobolus
1;13;species;Hymenocallis amazonicus
1;13;species;Hymenocallis liriosme
1;13;species;Hymenocallis littoralis
1;13;species;Hymenocallis occidentalis
1;13;species;Hymenocallis palmeri
1;13;species;hymenocalyx
1;13;species;Hymenocardia acida
1;13;species;Hymenocardia lyrata
1;13;species;Hymenocardia punctata
1;13;species;Hymenocardia wallichii
1;13;species;Hymenocarpus
1;13;species;Hymenocarpus circinnatus
1;13;species;Hymenochaetaceae
1;13;species;hymenochaete
1;13;species;Hymenochaete 
1;13;species;hymenoderma
1;13;species;hymenogyne
1;13;species;hymenolaena
1;13;species;hymenolepis
1;13;species;hymenonema
1;13;species;hymenopappus
1;13;species;Hymenopappus
1;13;species;Hymenopappus flavescens
1;13;species;Hymenophyllum adiantoides
1;13;species;Hymenophyllum amabile
1;13;species;Hymenophyllum apiculatum
1;13;species;Hymenophyllum asplenioides
1;13;species;Hymenophyllum badium
1;13;species;Hymenophyllum barbatum
1;13;species;Hymenophyllum consanguineum
1;13;species;Hymenophyllum crispum
1;13;species;Hymenophyllum dendritis
1;13;species;Hymenophyllum dentatum
1;13;species;Hymenophyllum denticulatum
1;13;species;Hymenophyllum dependens
1;13;species;Hymenophyllum elegans
1;13;species;Hymenophyllum elegantulum
1;13;species;Hymenophyllum emarginatum
1;13;species;Hymenophyllum exsertum
1;13;species;Hymenophyllum fendlerianum
1;13;species;Hymenophyllum ferax
1;13;species;Hymenophyllum fragile
1;13;species;Hymenophyllum fucoides
1;13;species;Hymenophyllum hemidimorphicum
1;13;species;Hymenophyllum hemidimorphum
1;13;species;Hymenophyllum hirsutum
1;13;species;Hymenophyllum jamesonii
1;13;species;Hymenophyllum lanatum
1;13;species;Hymenophyllum lindenii
1;13;species;Hymenophyllum lobatoalatum
1;13;species;Hymenophyllum mathewsii
1;13;species;Hymenophyllum microcarpum
1;13;species;Hymenophyllum multialatum
1;13;species;Hymenophyllum myriocarpum
1;13;species;Hymenophyllum pedunculatum
1;13;species;Hymenophyllum plumieri
1;13;species;Hymenophyllum plumosum
1;13;species;Hymenophyllum polyanthos
1;13;species;Hymenophyllum productum
1;13;species;Hymenophyllum pulchellum
1;13;species;Hymenophyllum pyramidastrum
1;13;species;Hymenophyllum pyramidatum
1;13;species;Hymenophyllum ruizianum
1;13;species;Hymenophyllum sericeum
1;13;species;Hymenophyllum seselifolium
1;13;species;Hymenophyllum sieberi
1;13;species;Hymenophyllum simplex
1;13;species;Hymenophyllum speciosum
1;13;species;Hymenophyllum subrigidum
1;13;species;Hymenophyllum superbum
1;13;species;Hymenophyllum tegularis
1;13;species;Hymenophyllum trianae
1;13;species;Hymenophyllum trichomanoides
1;13;species;Hymenophyllum trichophyllum
1;13;species;Hymenophyllum tunbridgense
1;13;species;Hymenophyllum tunbrigense
1;13;species;Hymenophyllum undulatum
1;13;species;Hymenophyllum valvatum
1;13;species;Hymenophyllum verecundum
1;13;species;Hymenopleella
1;13;species;hymenopodum
1;13;species;Hymenopyramis brachiata
1;13;species;Hymenopyramis cana
1;13;species;Hymenopyramis parvifolia
1;13;species;Hymenopyramis pubescens
1;13;species;Hymenopyramis siamensis
1;13;species;Hymenopyramis vesiculosa
1;13;species;hymenosepala
1;13;species;Hymenosporum
1;13;species;hymenostegis
1;13;species;hymenostemma
1;13;species;hymenostephium
1;13;species;Hymenostephium mucronatum
1;13;species;Hymenostephium quitense
1;13;species;Hymenostephium rivularis
1;13;species;Hymenostilbe
1;13;species;Hymenostylium
1;13;species;Hymenostylium recurvirostrum
1;13;species;hymenothrix
1;13;species;hymenoxys
1;13;species;Hymenoxys
1;13;species;Hymenoxys scaposa
1;13;species;hymettium
1;13;species;Hyophila
1;13;species;Hyophila involuta
1;13;species;Hyophorbe indica
1;13;species;Hyophorbe lagenicaulis
1;13;species;hyoscyamus
1;13;species;Hyoscyamus albus
1;13;species;Hyoscyamus niger
1;13;species;hyoseridis
1;13;species;hyoseris
1;13;species;Hyoseris radiata
1;13;species;Hyoseris scabra
1;13;species;Hyospathe macrorhachis
1;13;species;Hyospathe pittieri
1;13;species;Hyospathe wendlandiana
1;13;species;hypagophytum
1;13;species;hypaneura
1;13;species;hypargyraea
1;13;species;Hyparhenia involucrata
1;13;species;Hyparhenia rufa
1;13;species;Hyparrhenia anthistirioides
1;13;species;Hyparrhenia bagirmica
1;13;species;Hyparrhenia bracteata
1;13;species;Hyparrhenia cyanescens
1;13;species;Hyparrhenia diplandra
1;13;species;Hyparrhenia dissoluta
1;13;species;Hyparrhenia glabriuscula
1;13;species;Hyparrhenia hirta
1;13;species;Hyparrhenia involucrata
1;13;species;Hyparrhenia schmidtiana
1;13;species;Hyparrhenia smithiana
1;13;species;Hyparrhenia subplumosa
1;13;species;Hyparrhenia umbrosa
1;13;species;Hyparrhenia variabilis
1;13;species;Hyparrhenia welwitschia
1;13;species;hypecoum
1;13;species;hypelate
1;13;species;hyperbaena
1;13;species;hyperboreum
1;13;species;hyperboreus
1;13;species;hypericifolium
1;13;species;hypericina
1;13;species;hypericophyllum
1;13;species;hypericorum
1;13;species;Hypericum   richeri
1;13;species;Hypericum  balearicum
1;13;species;Hypericum  barbatum
1;13;species;Hypericum  pulchrum
1;13;species;Hypericum  scabrum
1;13;species;Hypericum  thymopsis
1;13;species;Hypericum aciculare
1;13;species;Hypericum aegypticum
1;13;species;Hypericum amblyocalyx
1;13;species;Hypericum anagalloides
1;13;species;Hypericum androsaemum
1;13;species;Hypericum australe
1;13;species;Hypericum aviculariifolium
1;13;species;Hypericum brachyphyllum
1;13;species;Hypericum brasiliense
1;13;species;Hypericum brevistylum
1;13;species;Hypericum bryoides
1;13;species;Hypericum canadense
1;13;species;Hypericum carinatum
1;13;species;Hypericum cerastoides
1;13;species;Hypericum coris
1;13;species;Hypericum decandrum
1;13;species;Hypericum ellipticum
1;13;species;Hypericum empetrifolium
1;13;species;Hypericum erectum
1;13;species;Hypericum garrettii
1;13;species;Hypericum glandulosum
1;13;species;Hypericum goyanesii
1;13;species;Hypericum grandifolium
1;13;species;Hypericum harlingii
1;13;species;Hypericum henryi
1;13;species;Hypericum heterophyllum
1;13;species;Hypericum hircinum
1;13;species;Hypericum hirsutum
1;13;species;Hypericum hookerianum
1;13;species;Hypericum humbertii
1;13;species;Hypericum humifusum
1;13;species;Hypericum inodorum
1;13;species;Hypericum laricifolium
1;13;species;Hypericum linariifolium
1;13;species;Hypericum llanganatecium
1;13;species;Hypericum llanganaticum
1;13;species;Hypericum maguirei
1;13;species;Hypericum matangense
1;13;species;Hypericum monanthemum
1;13;species;Hypericum montanum
1;13;species;Hypericum mutilum
1;13;species;Hypericum mysorense
1;13;species;Hypericum olympicum
1;13;species;Hypericum orientale
1;13;species;Hypericum paniculatum
1;13;species;Hypericum patulum
1;13;species;Hypericum perforatum
1;13;species;Hypericum prolificum
1;13;species;Hypericum pulchrum
1;13;species;Hypericum quitense
1;13;species;Hypericum reflexum
1;13;species;Hypericum revolutum
1;13;species;Hypericum richeri
1;13;species;Hypericum ruscoides
1;13;species;Hypericum siamense
1;13;species;Hypericum silenoides
1;13;species;Hypericum sprucei
1;13;species;Hypericum spruneri
1;13;species;Hypericum strictum
1;13;species;Hypericum subsp
1;13;species;Hypericum tetrapterum
1;13;species;Hypericum tomentosum
1;13;species;Hypericum trichocaulon
1;13;species;Hypericum uralum
1;13;species;Hypericum virginicum
1;13;species;hyperopta
1;13;species;Hyperthelia dissoluta
1;13;species;Hyperthelia dissolute
1;13;species;Hyphaene  crinita
1;13;species;Hyphaene guineensis
1;13;species;Hyphaene thebaica
1;13;species;Hypharrhenia
1;13;species;Hypharrhenia rufa
1;13;species;hyphear
1;13;species;hyphodermae
1;13;species;Hyphodermataceae
1;13;species;Hypnella
1;13;species;Hypnella pilifera
1;13;species;hypnoides
1;13;species;Hypnum amabile
1;13;species;Hypnum cupressiforme
1;13;species;Hypnum hamatus
1;13;species;Hypnum polypterum
1;13;species;Hypobathrum
1;13;species;Hypobathrum venulosum
1;13;species;hypocalymma
1;13;species;hypochaeris
1;13;species;Hypochaeris achyrophorus
1;13;species;Hypochaeris chillensis
1;13;species;Hypochaeris radicata
1;13;species;Hypochaeris schizoglossa
1;13;species;Hypochaeris sessiliflora
1;13;species;Hypochaeris setosus
1;13;species;Hypochaeris sonchoides
1;13;species;Hypochnella
1;13;species;Hypochnus
1;13;species;hypochoeridis
1;13;species;Hypochoeris chillensis
1;13;species;Hypochoeris elata
1;13;species;Hypochoeris glabra
1;13;species;Hypochoeris maculata
1;13;species;Hypochoeris radicata
1;13;species;Hypochoeris sessiliflora
1;13;species;Hypochoeris sonchoides
1;13;species;Hypochoeris taraxacoides
1;13;species;hypocistis
1;13;species;hypocrateriformis
1;13;species;Hypocrea virescenti-flava
1;13;species;Hypocreaceae
1;13;species;Hypocreales
1;13;species;hypocreoides
1;13;species;Hypodaphnis
1;13;species;Hypodematium
1;13;species;Hypodematium crenatum
1;13;species;Hypodermella
